year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
1900,Deadwood,Tropical Dry,8633460.845252337,1142790.3822968886,7.554719552241933,"Modified Decay, Turnover and Spinup parameters"
1900,Deadwood,Tropical Moist,18787726.78696974,608498.4096054053,30.875556107292162,"Modified Decay, Turnover and Spinup parameters"
1900,Deadwood,Tropical Premontane Wet,14466291.053451834,417245.7651077392,34.67091163817185,"Modified Decay, Turnover and Spinup parameters"
1900,Litter,Tropical Dry,2113380.15885733,1142790.3822968886,1.8493156676814677,"Modified Decay, Turnover and Spinup parameters"
1900,Litter,Tropical Moist,5412641.737962126,608498.4096054053,8.895079514623674,"Modified Decay, Turnover and Spinup parameters"
1900,Litter,Tropical Premontane Wet,4629626.296909612,417245.7651077392,11.095681931521035,"Modified Decay, Turnover and Spinup parameters"
1900,Soil Carbon,Tropical Dry,18194679.826340828,1142790.3822968886,15.921274897126306,"Modified Decay, Turnover and Spinup parameters"
1900,Soil Carbon,Tropical Moist,41498630.661238424,608498.4096054053,68.19842090984126,"Modified Decay, Turnover and Spinup parameters"
1900,Soil Carbon,Tropical Premontane Wet,29944170.585606474,417245.7651077392,71.76626604676127,"Modified Decay, Turnover and Spinup parameters"
1900,Total Biomass,Tropical Dry,9789973.739104917,1142790.3822968886,8.566727451300473,"Modified Decay, Turnover and Spinup parameters"
